idx,raw_log_prediction,raw_log_confidence,raw_lightgbc_prediction,raw_lightgbc_confidence,+pts_lightgbc_prediction,+pts_lightgbc_confidence,+pts_log_prediction,+pts_log_confidence,+pts_linsvc_prediction,+pts_linsvc_confidence,+pts_knn_prediction,+pts_knn_confidence,raw_keras_prediction,raw_keras_confidence,accuracy_voter_prediction,accuracy_voter_confidence,loss_voter_prediction,loss_voter_confidence,combined_voter_prediction,combined_voter_confidence
2018-02-10IPFW,1,0.5059315615579125,1,0.5033741539195292,1,0.5101423763334195,1,0.5111953026887274,1,0.5163434675323506,0,0.5101010101010099,1,0.5025753378868103,1,0.5063957481291186,1,0.5062936658715991,1,0.5063447069253986
2018-02-10IUPUI,0,0.5111875773420005,0,0.5168740709165849,0,0.5169799360860134,1,0.5109275803946154,1,0.5,0,0.5505050505050505,0,0.530356764793396,0,0.5146652798690972,0,0.5149885884068788,0,0.5148269340590597
2018-02-10Idaho_State,0,0.516906805779219,1,0.5004166103217151,1,0.5265028622022001,0,0.5069772898116922,0,0.5073642016136914,0,0.6010101010101011,0,0.5246388018131256,0,0.5106556372583559,0,0.5146602407125354,0,0.5126579389045707
2018-02-10Indiana_St,0,0.5142469434133587,1,0.5049704365952865,0,0.5035071381496299,0,0.5213337294867146,0,0.519756802565685,0,0.5202020202020202,0,0.5020183920860289,0,0.5087307677846229,0,0.5103297094962382,0,0.5095302385639566
2018-02-10Iona,1,0.5105718734595209,0,0.5021609277500201,0,0.5103531631170568,1,0.5111844928950979,1,0.5113304354256039,0,0.5101010101010099,1,0.5105726718902588,1,0.5025135851053427,1,0.5033245648943511,1,0.5029190749249314
2018-02-10Iowa,1,0.5155086306310229,1,0.5090137914658399,1,0.5209865948798306,0,0.5010891523526269,1,0.5,1,0.5505050505050505,0,0.5057500302791595,1,0.5107375757888009,1,0.5113719454989472,1,0.5110547605651227
2018-02-10Iowa_State,0,0.5067562499567856,1,0.5028195332550284,0,0.5045284221536204,1,0.5241816123181469,1,0.5118236825183877,0,0.5101010101010099,0,0.5026077330112457,1,0.5028747532125635,1,0.5025813936962207,1,0.5027280733800938
2018-02-10Jksnville_St,0,0.5177330094135231,0,0.5059300352692565,0,0.529618128358529,0,0.5097437084647696,0,0.5089666025942493,1,0.5050505050505051,0,0.5036126971244812,0,0.5113308568138591,0,0.5108594437720039,0,0.5110951502170008
2018-02-10Kansas,1,0.5154982332561601,0,0.5128088614793833,1,0.5172417928640981,1,0.5218194080967922,1,0.5188613868977661,0,0.5202020202020202,1,0.508608341217041,1,0.5072735576155902,1,0.507988430265987,1,0.5076309938666641
2018-02-10Kansas_St,0,0.5167068316403983,0,0.5050623010817794,0,0.522285402349723,0,0.502691879161004,1,0.5,1,0.5050505050505051,0,0.5140528082847595,0,0.5090031521114922,0,0.5085625445097763,0,0.5087828482347982
2018-02-10Kentucky,1,0.5302505506307756,0,0.5155703728823733,0,0.5830498612533114,1,0.5259764611658946,1,0.5151996613283376,0,0.5252525252525253,1,0.5429861545562744,0,0.5054622736148597,0,0.5014677954929246,0,0.5034650344783635
2018-02-10LA_Lafayette,0,0.502192908640813,0,0.5058913078250244,1,0.5150935739783653,0,0.5021614387247284,1,0.5089448299350853,0,0.5555555555555556,0,0.5081557631492615,0,0.5037288183955456,0,0.5049917705682481,0,0.5043602944037149
2018-02-10LA_Monroe,1,0.5068530023075972,1,0.5041743859643281,1,0.5735267278322784,0,0.5138998800249059,1,0.5,0,0.5050505050505051,1,0.5116057991981506,1,0.5142078548254151,1,0.5121472535183321,1,0.5131775540965747
2018-02-10LA_Tech,0,0.5075800085507164,0,0.509456179086079,0,0.522421775463187,1,0.5024219910237767,0,0.5061872451209635,1,0.5404040404040404,1,0.5059059858322144,0,0.5031852605115711,0,0.5014800387043221,0,0.502332649534115
2018-02-10LSU,0,0.5154572496239751,0,0.5048916743873229,0,0.5213422534280712,1,0.5022612398659452,1,0.5,0,0.6010101010101011,0,0.5100685656070709,0,0.5160974925374818,0,0.5182245070999631,0,0.5171609997376545
2018-02-10La_Salle,1,0.5230049001264216,1,0.5098949653111989,1,0.5252379139594502,1,0.5038921491664969,1,0.5,0,0.5404040404040404,1,0.5317081212997437,1,0.5109946931801546,1,0.5096048787601335,1,0.5102997858955192
2018-02-10Lg_Beach_St,0,0.5035257277788501,1,0.5046151368608394,1,0.5328322707935093,1,0.5226340369131875,1,0.5115756920051163,1,0.5656565656565656,1,0.5025202631950378,1,0.517165719658377,1,0.5176890428723501,1,0.5174273811870262
2018-02-10Loyola-Chi,1,0.5011473496435879,1,0.5059756567221488,0,0.5216856722250808,0,0.5073663584557083,1,0.5,0,0.5707070707070707,1,0.5046248435974121,0,0.5088942484039787,0,0.5102454053646951,0,0.5095698268061576
2018-02-10Loyola_Mymt,0,0.5151407769575042,0,0.5093777027229642,1,0.5471005784516219,1,0.5110662941332987,1,0.5074950446220848,0,0.5202020202020202,0,0.5291861593723297,1,0.5017750801852622,1,0.5000736382055353,1,0.5009243591226348
2018-02-10Manhattan,0,0.5125008308595824,0,0.5096077093284932,1,0.516195573135791,0,0.5122608513200808,0,0.5154344687294445,1,0.5101010101010099,0,0.5132818222045898,0,0.5051788399395749,0,0.5056768652169303,0,0.5054278525026522
2018-02-10Marist,0,0.5178815458775173,1,0.5018326193944719,1,0.5035928793285391,0,0.5201789091137778,0,0.5180666670831531,0,0.5101010101010099,0,0.5240361392498016,0,0.5103459791756637,0,0.5118678842646691,0,0.5111069316438589
2018-02-10Marquette,1,0.5053644687901635,0,0.5091290806694131,0,0.5168886332463749,0,0.5028127215614442,1,0.5,0,0.5555555555555556,0,0.5133729875087738,0,0.5112789443677236,0,0.5114914589226367,0,0.511385201567214
2018-02-10Marshall,0,0.5188194080407681,0,0.5123748162950118,0,0.5318460925451562,0,0.5090999049985052,0,0.5076745168424919,1,0.5303030303030303,0,0.5093802809715271,0,0.5116938901870871,0,0.5102109515651629,0,0.5109524208010804
2018-02-10Maryland,0,0.5146159153672722,1,0.5018256927074528,1,0.5011634615784475,1,0.5001860048286159,1,0.5,1,0.5050505050505051,1,0.5131699442863464,1,0.5011942103909629,1,0.5007381853345632,1,0.5009661977881499
2018-02-10Mercer,1,0.529350233903897,1,0.5052939454891596,1,0.5359975636113866,1,0.5309832186877732,1,0.5185809027630572,0,0.5050505050505051,1,0.5349711179733276,1,0.5223920379295405,1,0.5224257051168436,1,0.5224088714467123
2018-02-10Miami_(FL),1,0.5291574862447713,0,0.5010443844923234,0,0.5250883548283742,1,0.5326257929689648,1,0.5228993780640935,1,0.5151515151515151,1,0.5179006457328796,1,0.50989732630345,1,0.512521169061003,1,0.5112092476050633
2018-02-10Michigan_St,1,0.5011728897975654,1,0.5141132290537642,0,0.5190765248531899,1,0.5483345573759811,1,0.5258411391595124,1,0.5808080808080808,1,0.529449462890625,1,0.5207685191410905,1,0.5230784645917141,1,0.5219234917865975
2018-02-10Middle_Tenn,0,0.5150665569263652,1,0.5099878991437328,0,0.5053791112228413,1,0.501787990095843,1,0.5,1,0.5050505050505051,1,0.5303623080253601,1,0.5042952510278572,1,0.5035939801077011,1,0.5039446154927806
2018-02-10Miss_State,1,0.5073850753866187,1,0.5075334372380035,1,0.5290537246892113,0,0.5068466858118622,1,0.5,0,0.5959595959595959,1,0.5058171153068542,0,0.5003935794166966,0,0.5036401309503002,0,0.5020168551044464
2018-02-10Mississippi,1,0.5044334806175041,0,0.5024382129820439,0,0.5131339496883471,0,0.5018459699905923,1,0.5100913729646022,1,0.5101010101010099,0,0.5073796212673187,0,0.5017030500292086,0,0.5005394477584915,0,0.5011212488194547
2018-02-10Missouri,0,0.5157277823765017,1,0.5164556756061324,1,0.5138246930994087,1,0.5008504129886792,1,0.5,1,0.5151515151515151,1,0.5288075208663939,1,0.5095858200196561,1,0.5082128156854748,1,0.5088993177767714
2018-02-10Missouri_St,1,0.5027209873940134,1,0.5032921539906259,0,0.5088270431027055,1,0.5191237133554879,1,0.5,1,0.5707070707070707,1,0.5242848396301271,1,0.5114999422009141,1,0.5133358816379379,1,0.51241791184059
2018-02-10Monmouth,1,0.5090729357610135,0,0.5014904197662682,1,0.5131394692898446,0,0.5116114191399905,1,0.5,0,0.5050505050505051,1,0.5167046785354614,1,0.5032492474868682,1,0.5032560583111438,1,0.5032526528238793
2018-02-10Montana,0,0.5186459306638205,1,0.5032879660988961,0,0.5029908474784932,1,0.5078206594304675,1,0.5064742885321889,1,0.5101010101010099,0,0.5084476768970491,0,0.5003655826702774,0,0.5007205028700269,0,0.5005430426948894
2018-02-10Montana_St,0,0.5099655722267492,1,0.5012748735988579,0,0.5157517225367093,1,0.5032539997260328,1,0.5,1,0.5404040404040404,0,0.5058868825435638,0,0.5007381777576745,1,0.500238641752961,0,0.5002497679789424
2018-02-10Morehead_St,1,0.5043408514455581,0,0.500200256492521,1,0.5047442430881549,0,0.5016493899558834,1,0.5063818375311978,1,0.5252525252525253,0,0.5016413629055023,1,0.50367579589349,1,0.5044930173003316,1,0.5040844065204411
2018-02-10Murray_St,1,0.5120279015977083,0,0.5064200905486885,0,0.5151604608456071,1,0.5234056290351021,1,0.5221962292759017,0,0.6060606060606061,1,0.5179698467254639,0,0.5028643911533401,0,0.503681100591884,0,0.5032727457925894
2018-02-10NC-Grnsboro,0,0.5116593700068108,1,0.5008599186779649,0,0.5035049584324746,1,0.5186283506210118,1,0.5099009102815324,1,0.5606060606060606,1,0.5051599144935608,1,0.5079220794643811,1,0.509252082194782,1,0.5085870807520912
2018-02-10NC-Wilmgton,0,0.5154572496239751,0,0.5017688849339386,0,0.516165603627329,1,0.5014186252781002,1,0.5,0,0.6010101010101011,1,0.5081931948661804,0,0.5120916224444706,0,0.5144763999110415,0,0.5132840110968443
2018-02-10NC_State,0,0.5175097634318335,1,0.5103742390211562,0,0.5227149636374321,1,0.5041206769272035,1,0.5,0,0.5202020202020202,0,0.5094695687294006,0,0.5063109259432853,0,0.5073777939907341,0,0.5068443598906428
2018-02-10N_Arizona,0,0.5195366658763947,0,0.5015682932019438,0,0.555452753304891,0,0.5128941092712278,0,0.5090738525922782,0,0.5151515151515151,0,0.5203139185905457,0,0.5198137255289655,0,0.5194561441262899,0,0.5196349347508149
2018-02-10N_Carolina,1,0.5147528537232411,1,0.5040801813359549,1,0.5167436899567455,1,0.5331123213302296,1,0.5275642643113945,1,0.5606060606060606,1,0.5136160254478455,1,0.5207812105211305,1,0.5226975210457444,1,0.5217393657044654
2018-02-10N_Colorado,1,0.5125724872954566,0,0.5160080942196432,0,0.5059128323000179,1,0.5099454581093079,1,0.5100246989817249,0,0.5202020202020202,1,0.5140225887298584,0,0.500079749091323,1,0.5011843703243097,1,0.5005523105426752
2018-02-10N_Dakota_St,1,0.5216844089809137,1,0.5167424405788847,0,0.5167889037732363,1,0.5201670350351321,1,0.5151969510994197,1,0.5101010101010099,1,0.5265187621116638,1,0.5123080142158574,1,0.5132090336879356,1,0.5127585238744701
2018-02-10N_Illinois,0,0.5075056762802594,0,0.5023442177004948,0,0.5154312074191711,1,0.5085400647014918,1,0.5,1,0.5404040404040404,1,0.5112795233726501,1,0.5020127396978282,1,0.5032904218420049,1,0.5026515806933889
2018-02-10N_Iowa,1,0.5087233344629942,1,0.5088126868141674,1,0.53223396254874,0,0.5018274527969134,1,0.5,1,0.5505050505050505,1,0.5169809460639954,1,0.5150083988114958,1,0.5151915303055501,1,0.5150999644801209
2018-02-10N_Kentucky,0,0.5077811215018891,0,0.5060630568293619,0,0.5251137426279753,1,0.5225502437488844,1,0.5107629682181754,0,0.5505050505050505,1,0.5226173996925354,0,0.5031197023999842,0,0.5032999529696638,0,0.5032098276066065
2018-02-10Neb_Omaha,0,0.5026142788418143,0,0.5100919725541448,0,0.5099399813765635,1,0.5118756866779152,1,0.5,1,0.5151515151515151,0,0.5189540684223175,0,0.5038180941972075,0,0.5028168989090611,0,0.5033174964782565
2018-02-10Nebraska,0,0.5258894830123513,1,0.5092243042844021,1,0.5136272563006581,0,0.511733337289846,0,0.5089300080086324,1,0.5606060606060606,1,0.513472855091095,1,0.5055208476074279,1,0.5050819072712702,1,0.5053013773621521
2018-02-10Nevada,0,0.5065059276428441,1,0.5030180829596556,0,0.5029820250935664,1,0.518333898973779,1,0.5097738652472762,0,0.5101010101010099,1,0.5112925171852112,1,0.504017681794547,1,0.5036925099777284,1,0.5038550958118171
2018-02-10New_Mexico,1,0.5028267221178724,0,0.5027998582235109,1,0.5180539975458782,0,0.5003050462951273,1,0.5107046195940333,0,0.5555555555555556,0,0.532869815826416,0,0.5048826871925614,0,0.506269787167944,0,0.5055762371024763
2018-02-10Niagara,0,0.5184078629563491,1,0.5026023756033018,1,0.5558183230780699,1,0.5100821319999731,1,0.5068068030120766,0,0.5202020202020202,0,0.517112135887146,1,0.506977600011213,1,0.5042793086246496,1,0.5056284542447317
2018-02-10North_Dakota,0,0.5008460988323582,0,0.5109851677763757,0,0.5302464432229035,0,0.5121022421551596,1,0.5,0,0.5252525252525253,0,0.5071023106575012,0,0.5128801217155191,0,0.5120265341679199,0,0.5124533278648653
2018-02-10North_Texas,1,0.5015309499958739,0,0.5115337295409377,0,0.5265578657926818,0,0.5282092879746632,0,0.5155098248664033,0,0.5555555555555556,0,0.5104711055755615,0,0.519287799401581,0,0.5195282522685934,0,0.5194080257568093
2018-02-10Northeastrn,1,0.5105337448927355,1,0.5052343963862744,1,0.5202888332718254,0,0.5004185574707933,1,0.5,1,0.5252525252525253,1,0.50086909532547,1,0.5081723357118662,1,0.5082801618019095,1,0.5082262486798368
2018-02-10Northwestern,1,0.5036340228450884,1,0.5067161026887902,1,0.5250730119971185,0,0.5102073939339167,1,0.5,0,0.5656565656565656,1,0.5029742717742921,0,0.500130050140683,0,0.5026048378436041,0,0.5013674439143783
2018-02-10Notre_Dame,0,0.5075800085507164,1,0.5016431212347904,0,0.5096745400946473,1,0.5201476577062288,1,0.5074018586999813,1,0.5404040404040404,1,0.5148332118988037,1,0.5070330129966845,1,0.5080884165004819,1,0.5075607146718598
2018-02-10Ohio,1,0.5108055564741033,1,0.501760882795831,0,0.5011532383133657,1,0.5009870021943768,1,0.5,0,0.5050505050505051,1,0.5137150287628174,1,0.5030267810104134,1,0.5032326413509957,1,0.5031297111053287
2018-02-10Ohio_State,0,0.5168864044632315,1,0.5069623082204979,1,0.5254333285599906,1,0.5257003405867571,1,0.518591821591456,0,0.5101010101010099,1,0.5226597785949707,1,0.5126006261544634,1,0.5111725623175992,1,0.5118865941620326
2018-02-10Oklahoma,1,0.5311606458745067,1,0.5261423934429875,1,0.5163344917486373,1,0.5303350333993609,1,0.5209758924355413,0,0.5454545454545454,1,0.5325498580932617,1,0.5199309077165456,1,0.5184919897250477,1,0.5192114486452042
2018-02-10Oklahoma_St,1,0.5068767269708873,0,0.5092812285564517,1,0.5227526021685266,0,0.5153816041640159,0,0.506392230835148,0,0.5101010101010099,0,0.5197522640228271,0,0.5036710800788178,0,0.5039638636436652,0,0.5038174717856163
2018-02-10Old_Dominion,1,0.5296733625470093,0,0.5121188184026131,0,0.5557608285452641,1,0.5267660680164991,1,0.5151220267473496,0,0.5252525252525253,1,0.5419285893440247,1,0.5001691284521552,1,0.5031860337966667,1,0.5016775810497958
2018-02-10Oral_Roberts,0,0.5131822130417873,0,0.5013290147385911,0,0.5444076868601803,1,0.5104413052238411,1,0.5,0,0.6010101010101011,0,0.5060591101646423,0,0.5175060900430386,0,0.519146791035138,0,0.5183264404583122
2018-02-10Oregon_St,0,0.5093686327000679,0,0.5031292671211641,0,0.5263755234935783,1,0.5057966766031761,1,0.5,0,0.6010101010101011,1,0.5193899869918823,0,0.5113396039673774,0,0.5131518274655463,0,0.5122457156357864
2018-02-10Pacific,0,0.5233496929391609,1,0.512574375007772,1,0.5658144850612519,1,0.50207629693774,1,0.5,1,0.5707070707070707,1,0.5133926868438721,1,0.5200584497767392,1,0.5184977980564399,1,0.519278123838593
2018-02-10Pepperdine,1,0.5245013476666922,0,0.5006072561348284,1,0.5074838557632283,1,0.5299914772024181,1,0.5212187906098328,0,0.5252525252525253,1,0.5298946499824524,1,0.5131503646028667,1,0.513720244716684,1,0.5134353045848432
2018-02-10Portland,0,0.5022805122266678,1,0.5078198536420806,1,0.5882061219665913,0,0.5260234809048976,0,0.5121302012405886,1,0.5,1,0.5087664127349854,1,0.5133812803394994,1,0.5102381941059115,1,0.5118097371474285
2018-02-10Portland_St,1,0.5158884944742471,0,0.5019155090744998,1,0.5318843677016559,1,0.5198614279753975,1,0.5172562462180699,1,0.5151515151515151,1,0.5087913870811462,1,0.514767749868157,1,0.5152991858494206,1,0.5150334677823325
2018-02-10Princeton,1,0.5290501876213485,0,0.5186932197882332,0,0.5546457432876155,1,0.5303579446345867,1,0.5207055769727252,1,0.5101010101010099,1,0.5337191224098206,1,0.5018923522712344,1,0.5061940415614725,1,0.5040431968403306
2018-02-10Providence,0,0.5140014378919492,0,0.5027098907768447,0,0.5235763915730061,1,0.5007013745540689,1,0.5,0,0.5202020202020202,1,0.5054958462715149,0,0.507296299521496,0,0.5074287563962234,0,0.507362527882014
2018-02-10Purdue,1,0.5177133406485658,1,0.5041739521522179,1,0.5441942227780984,1,0.5114529671861113,1,0.5110631697331415,1,0.5606060606060606,0,0.5029198527336121,1,0.5186484757992543,1,0.5194867076760052,1,0.5190675916585051
2018-02-10Quinnipiac,1,0.5169265489084737,0,0.5052227075061806,1,0.5213547513396306,1,0.5119220446234367,1,0.5106520928057163,1,0.5050505050505051,1,0.5058786273002625,1,0.5090353481485319,1,0.5096774450399728,1,0.5093563965184146
2018-02-10Rice,1,0.5050123926301691,1,0.5048996891782503,1,0.51865610240297,0,0.5198554658914772,0,0.5102517564381244,0,0.5050505050505051,1,0.5104367733001709,1,0.5018271660007524,1,0.500920966976558,1,0.5013740664134121
2018-02-10Richmond,1,0.5012395598683593,0,0.5097283706046072,1,0.5070021423697579,0,0.518492739163976,0,0.5062011350476505,0,0.5555555555555556,0,0.5107516050338745,0,0.5102558565451805,0,0.5113222980578032,0,0.5107890772232896
2018-02-10Rider,1,0.5013044581333251,0,0.5164606278997705,0,0.5123376801733448,1,0.5141865487415078,1,0.5206692920209611,1,0.5252525252525253,1,0.5015506744384766,1,0.5012792972102628,1,0.5037141325513579,1,0.5024967148053054
2018-02-10Rutgers,1,0.5160473152775581,0,0.5059880437462996,0,0.5365871134909629,0,0.5000518984974248,1,0.5,0,0.5202020202020202,1,0.5227723717689514,0,0.5046670638127696,0,0.5032057287356978,0,0.5039363961987265
2018-02-10SE_Missouri,1,0.5133564550787207,1,0.5020060144238265,1,0.5328048955747976,1,0.5132367536752643,1,0.5122046592934877,1,0.5505050505050505,1,0.5008775591850281,1,0.5157005575091839,1,0.5166227586607324,1,0.5161616580066647
2018-02-10SIU_Edward,0,0.5184746688047404,1,0.5009567383678636,1,0.5889765067534212,0,0.5188180849873454,0,0.5158232511719439,0,0.5202020202020202,0,0.5136637389659882,1,0.5061150853435973,1,0.5021015320324488,1,0.504108308614909
2018-02-10S_Alabama,0,0.5150174959161491,0,0.5107429277057693,0,0.5180864095863718,1,0.5049586735344392,1,0.5,0,0.6010101010101011,0,0.5214276313781738,0,0.5178499193150139,0,0.5197738847802281,0,0.5188119019662825
2018-02-10S_Carolina,0,0.5026642024061038,1,0.5137596872917641,1,0.5103710753120301,0,0.5001307764828861,0,0.5077300418844697,1,0.5151515151515151,1,0.5222028493881226,1,0.5079076197620785,1,0.506978176510575,1,0.5074428980600144
2018-02-10S_Dakota_St,0,0.5021507296562144,1,0.5055951366090313,1,0.5053786273871815,1,0.5006842176240845,1,0.5116622716237511,1,0.5252525252525253,0,0.5123580992221832,1,0.503772208475892,1,0.504138503057961,1,0.5039553556904917
2018-02-10S_Florida,0,0.5025110184788311,1,0.5006620969380211,0,0.5082322379889116,1,0.5019763348084928,0,0.5090292052714666,1,0.5,0,0.5124973654747009,0,0.5041376765318046,0,0.504334056757954,0,0.5042358665697869
2018-02-10S_Mississippi,0,0.5198636213476207,0,0.5021103445043575,1,0.5576064979701766,1,0.5047342692992476,1,0.5,0,0.5202020202020202,0,0.5204231739044191,1,0.5040689947431694,1,0.5013600871670891,1,0.502714540882238
2018-02-10S_Utah,1,0.512962376132353,1,0.504505643653569,1,0.5148416892406488,1,0.50134493350044,1,0.5,1,0.5505050505050505,1,0.5161657929420471,1,0.5117641143164228,1,0.5127916163180828,1,0.512277865238854
2018-02-10Sac_State,1,0.5254290579567641,1,0.5045325164820981,1,0.5264267698072436,1,0.5031889431398683,1,0.5,0,0.5252525252525253,1,0.5355505347251892,1,0.5120263805820763,1,0.5113646700152077,1,0.5116955252234064
2018-02-10Saint_Louis,0,0.5204534993093874,0,0.5010043378210335,1,0.5290772085487305,1,0.5017097805002066,1,0.5,0,0.5202020202020202,1,0.5015913248062134,1,0.5015895480261048,0,0.5003274817232631,1,0.5006310331285038
2018-02-10Samford,0,0.5033745726425801,1,0.5010327855576419,1,0.5266644682413786,1,0.5268197527665959,1,0.5135938170403394,1,0.5656565656565656,0,0.5461915135383606,1,0.5094364657528951,1,0.5102227580519318,1,0.5098296118242477
2018-02-10San_Diego,1,0.5125724872954566,0,0.5073471063484214,1,0.505279831768484,1,0.5014425398113672,1,0.5,0,0.5202020202020202,1,0.5235655307769775,1,0.5026560978787038,1,0.5029134448475839,1,0.5027847712888927
2018-02-10San_Diego_St,1,0.5049217203786166,0,0.5041655670338397,0,0.5008564496741972,1,0.5005265195172738,1,0.5081539774100655,1,0.5252525252525253,0,0.5052578151226044,1,0.5019146058543477,1,0.5031561525805109,1,0.5025353791411289
2018-02-10San_Fransco,1,0.5154982332561601,0,0.5047916854555337,1,0.5471610385081981,0,0.5027773820386866,1,0.5,0,0.5202020202020202,1,0.516825258731842,1,0.5096313230102514,1,0.5086826084586176,1,0.5091569656599093
2018-02-10San_Jose_St,1,0.5175555607076329,1,0.5099446389565658,1,0.5286076771010669,0,0.508994309419143,0,0.5073938489922932,1,0.5303030303030303,1,0.5143512487411499,1,0.5116046070168763,1,0.5114472920386236,1,0.5115259494498599
2018-02-10Santa_Clara,0,0.5035257277788501,1,0.5107023102431317,1,0.5036320033754911,0,0.5031822287399053,0,0.5111553946319093,1,0.5656565656565656,1,0.5053736567497253,1,0.5069015556390349,1,0.5073871304652904,1,0.5071443429735211
2018-02-10Seton_Hall,1,0.5176135061290792,0,0.5056847622917925,1,0.5017822515701538,1,0.5094357409506832,1,0.5089537081153646,1,0.5050505050505051,1,0.5271052122116089,1,0.5077848242054176,1,0.5090471864693068,1,0.5084160052615133
2018-02-10St_Bonavent,0,0.5025110184788311,0,0.5013603965271429,0,0.5099852096513965,1,0.5224906777945743,1,0.5086570936955944,1,0.5,1,0.5126308202743529,1,0.5037844507498919,1,0.5042255550998007,1,0.5040050028500398
2018-02-10St_Johns,0,0.5075213748459823,1,0.5005808051843181,0,0.5099333103010473,1,0.508639832400595,1,0.5,1,0.5252525252525253,1,0.5135152339935303,1,0.5027125425473429,1,0.5033144022422731,1,0.5030134723188923
2018-02-10St_Josephs,0,0.5113156876833695,1,0.5076178705464373,0,0.522867624849134,1,0.516817309618568,1,0.5088136517124691,0,0.5202020202020202,1,0.5028066635131836,0,0.5015502267146794,0,0.5020300797245751,0,0.5017901531434322
2018-02-10St_Marys,0,0.5179909164986178,1,0.5033942926046564,0,0.5213658485734601,0,0.5032682088537694,1,0.5,1,0.5050505050505051,1,0.5162194967269897,0,0.5030924976423381,0,0.5030968317399926,0,0.5030946646156881
2018-02-10St_Peters,0,0.5069975732184717,0,0.5058054967705945,0,0.5141605580128203,1,0.5004962191324892,0,0.5067133030180532,1,0.5050505050505051,0,0.5074792206287384,0,0.5059531300717712,0,0.5055614948514975,0,0.5057573123862468
2018-02-10TN_Martin,0,0.514195190217577,0,0.5138069084021916,0,0.5097795432181403,1,0.5067785151579199,1,0.5,0,0.6010101010101011,0,0.528342604637146,0,0.5175616813762873,0,0.5195476894453412,0,0.5185546853293637
2018-02-10TN_State,1,0.5063435307357631,0,0.5098993930455386,1,0.5313258756677659,0,0.5177764561143172,0,0.5101448749048572,0,0.5101010101010099,1,0.5125543475151062,1,0.5013674226144925,1,0.500858690172632,1,0.5011130563192452
2018-02-10TN_Tech,0,0.5049421131484155,0,0.5038451169189155,1,0.504575323205654,0,0.5028409135589706,0,0.5093473420166149,1,0.5202020202020202,0,0.5021616518497467,0,0.5007016331938514,0,0.5005466416177863,0,0.5006241373313896
2018-02-10TX-Arlington,0,0.5150105409270679,0,0.5028117431976099,0,0.5255206727429635,0,0.5054298379619764,0,0.5077210512308968,0,0.6010101010101011,0,0.5008564293384552,0,0.5171749981506686,0,0.5194399285759622,0,0.5183074632823738
2018-02-10TX-San_Ant,1,0.5151968892505912,1,0.50742579232842,1,0.5030715290976169,1,0.5128392078036828,1,0.5098278756009582,1,0.5303030303030303,1,0.5126175284385681,1,0.5112288662151663,1,0.5122155840832219,1,0.5117222250715477
2018-02-10TX_Christian,0,0.5140014378919492,1,0.5128549778042745,0,0.5160606063657014,1,0.5124684754892793,1,0.5065772969042387,0,0.5202020202020202,1,0.516251266002655,1,0.5014333826916982,1,0.50038299803676,1,0.5009081902902965
2018-02-10TX_El_Paso,0,0.5026323515908332,1,0.5044241530502541,1,0.5027392218516599,1,0.5022083838407804,0,0.5052451241996103,1,0.5656565656565656,1,0.503176212310791,1,0.5067190960080433,1,0.5077438001152302,1,0.5072314479832644
2018-02-10Temple,1,0.5052382631660014,0,0.5059359356243707,1,0.5017349568923672,1,0.5197646559326548,1,0.5210859875159111,0,0.5050505050505051,1,0.5100654363632202,1,0.5061155408751743,1,0.5069804060768294,1,0.5065479734012892
2018-02-10Tennessee,0,0.5071711761805829,1,0.503244546182404,1,0.5149069029742106,0,0.5213580609505061,0,0.505535536225201,0,0.5808080808080808,1,0.5034272074699402,0,0.5075013609405872,0,0.5103229947325908,0,0.5089121777573523
2018-02-10Texas,0,0.5019072825749229,0,0.502353481454282,0,0.5106561085243537,0,0.5212044635463144,0,0.5058971797124078,0,0.6010101010101011,0,0.5038508474826813,0,0.5154624158977248,0,0.5176098883395772,0,0.5165361520383874
2018-02-10Texas_A&M,0,0.5143372647260465,1,0.51124498309781,0,0.5212838025946376,1,0.5095509206420527,1,0.5,1,0.5757575757575758,1,0.5233889818191528,1,0.507786520189772,1,0.5091264237536117,1,0.5084564718930585
2018-02-10Texas_State,1,0.5099295414804069,1,0.5023513069963934,1,0.5346236439863656,0,0.510564288399145,0,0.5052963786266722,1,0.5050505050505051,1,0.5072895288467407,1,0.507170682159062,1,0.506455196930758,1,0.5068129394690435
2018-02-10Texas_Tech,1,0.5171469040120431,1,0.5108862474877405,1,0.5092971445695904,1,0.5139937593554076,1,0.5108966989086345,1,0.5606060606060606,1,0.5147541165351868,1,0.5164236836309447,1,0.5178715759963992,1,0.51714762973424
2018-02-10Towson,0,0.5014183246667328,1,0.5020778773611548,1,0.5071241167448816,1,0.5168217877657503,1,0.5057216487459998,1,0.5151515151515151,1,0.5005665421485901,1,0.5061483607404845,1,0.506233283555292,1,0.5061908220720976
2018-02-10Troy,0,0.5123311751077111,0,0.5068011588855345,0,0.5264442485932626,1,0.5126390384508434,1,0.5058910892815425,0,0.5505050505050505,0,0.5200373828411102,0,0.5120169195955014,0,0.51248872688192,0,0.5122528231602288
2018-02-10UAB,0,0.5147292079736526,1,0.5143502318634776,1,0.5273557433331513,1,0.5050426845748187,1,0.5,0,0.5505050505050505,0,0.5011301040649414,1,0.5028170586936948,0,0.5004781737441507,1,0.5011694424523161
