idx,+pts_lightgbc_prediction_0,+pts_lightgbc_prediction_0.01,+pts_lightgbc_prediction_0.02,+pts_lightgbc_prediction_0.03,+pts_lightgbc_prediction_0.04,+pts_lightgbc_prediction_0.05,+pts_lightgbc_prediction_0.06,+pts_lightgbc_prediction_0.07,+pts_lightgbc_prediction_0.08,+pts_lightgbc_prediction_0.09,+pts_lightgbc_prediction_0.1,+pts_linsvc_prediction_0,+pts_linsvc_prediction_0.01,+pts_linsvc_prediction_0.02,+pts_linsvc_prediction_0.03,+pts_linsvc_prediction_0.04,+pts_linsvc_prediction_0.05,+pts_linsvc_prediction_0.06,+pts_linsvc_prediction_0.07,+pts_linsvc_prediction_0.08,+pts_linsvc_prediction_0.09,+pts_linsvc_prediction_0.1,+pts_log_prediction_0,+pts_log_prediction_0.01,+pts_log_prediction_0.02,+pts_log_prediction_0.03,+pts_log_prediction_0.04,+pts_log_prediction_0.05,+pts_log_prediction_0.06,+pts_log_prediction_0.07,+pts_log_prediction_0.08,+pts_log_prediction_0.09,+pts_log_prediction_0.1,accuracy_voter_prediction_0,accuracy_voter_prediction_0.01,accuracy_voter_prediction_0.02,accuracy_voter_prediction_0.03,accuracy_voter_prediction_0.04,accuracy_voter_prediction_0.05,accuracy_voter_prediction_0.06,accuracy_voter_prediction_0.07,accuracy_voter_prediction_0.08,accuracy_voter_prediction_0.09,accuracy_voter_prediction_0.1,combined_voter_prediction_0,combined_voter_prediction_0.01,combined_voter_prediction_0.02,combined_voter_prediction_0.03,combined_voter_prediction_0.04,combined_voter_prediction_0.05,combined_voter_prediction_0.06,combined_voter_prediction_0.07,combined_voter_prediction_0.08,combined_voter_prediction_0.09,combined_voter_prediction_0.1,loss_voter_prediction_0,loss_voter_prediction_0.01,loss_voter_prediction_0.02,loss_voter_prediction_0.03,loss_voter_prediction_0.04,loss_voter_prediction_0.05,loss_voter_prediction_0.06,loss_voter_prediction_0.07,loss_voter_prediction_0.08,loss_voter_prediction_0.09,loss_voter_prediction_0.1,raw_keras_prediction_0,raw_keras_prediction_0.01,raw_keras_prediction_0.02,raw_keras_prediction_0.03,raw_keras_prediction_0.04,raw_keras_prediction_0.05,raw_keras_prediction_0.06,raw_keras_prediction_0.07,raw_keras_prediction_0.08,raw_keras_prediction_0.09,raw_keras_prediction_0.1,raw_knn_prediction_0,raw_knn_prediction_0.01,raw_knn_prediction_0.02,raw_knn_prediction_0.03,raw_knn_prediction_0.04,raw_knn_prediction_0.05,raw_knn_prediction_0.06,raw_knn_prediction_0.07,raw_knn_prediction_0.08,raw_knn_prediction_0.09,raw_knn_prediction_0.1,raw_lightgbc_prediction_0,raw_lightgbc_prediction_0.01,raw_lightgbc_prediction_0.02,raw_lightgbc_prediction_0.03,raw_lightgbc_prediction_0.04,raw_lightgbc_prediction_0.05,raw_lightgbc_prediction_0.06,raw_lightgbc_prediction_0.07,raw_lightgbc_prediction_0.08,raw_lightgbc_prediction_0.09,raw_lightgbc_prediction_0.1,raw_log_prediction_0,raw_log_prediction_0.01,raw_log_prediction_0.02,raw_log_prediction_0.03,raw_log_prediction_0.04,raw_log_prediction_0.05,raw_log_prediction_0.06,raw_log_prediction_0.07,raw_log_prediction_0.08,raw_log_prediction_0.09,raw_log_prediction_0.1
2018-02-10Michigan_St,70515.0,40515.0,22389.0,10536.0,4618.0,2906.0,2106.0,1400.0,1300.0,1300.0,1100.0,1407.0,1396.0,1546.0,1122.0,1264.0,1253.0,1053.0,953.0,1027.0,1000.0,1000,6965.0,5075.0,3864.0,2999.0,2845.0,2507.0,1731.0,1322.0,1433.0,1333.0,1227.0,9118.0,4354.0,1851.0,1114.0,963.0,1024.0,1008.0,1000.0,1000.0,1000,1000,11065.0,5217.0,1960.0,1104.0,1063.0,1124.0,1108.0,1100.0,1100.0,1000.0,1000,12822.0,5132.0,1949.0,1497.0,1063.0,1224.0,1208.0,1100.0,1100.0,1100.0,1000,1497.0,5795.0,2809.0,956.0,660.0,930.0,1030.0,817.0,1000.0,1000.0,1000.0,4227.0,5174.0,3428.0,3537.0,3791.0,3403.0,2223.0,2878.0,1941.0,1706.0,1439.0,1899.0,2692.0,1949.0,1174.0,932.0,832.0,1006.0,1000.0,1000.0,1000.0,1000,2406.0,1109.0,453.0,804.0,984.0,1043.0,1026.0,926.0,926.0,1000.0,1000.0
2018-02-10Middle_Tenn,70615.0,40615.0,22489.0,10636.0,4618.0,2906.0,2106.0,1400.0,1300.0,1300.0,1100.0,1507.0,1396.0,1546.0,1122.0,1264.0,1253.0,1053.0,953.0,1027.0,1000.0,1000,6965.0,5075.0,3864.0,2999.0,2845.0,2507.0,1731.0,1322.0,1433.0,1333.0,1227.0,9218.0,4354.0,1851.0,1114.0,963.0,1024.0,1008.0,1000.0,1000.0,1000,1000,11165.0,5217.0,1960.0,1104.0,1063.0,1124.0,1108.0,1100.0,1100.0,1000.0,1000,12922.0,5132.0,1949.0,1497.0,1063.0,1224.0,1208.0,1100.0,1100.0,1100.0,1000,1597.0,5895.0,2909.0,1056.0,660.0,930.0,1030.0,817.0,1000.0,1000.0,1000.0,4227.0,5174.0,3428.0,3537.0,3791.0,3403.0,2223.0,2878.0,1941.0,1706.0,1439.0,1999.0,2792.0,1949.0,1174.0,932.0,832.0,1006.0,1000.0,1000.0,1000.0,1000,2506.0,1209.0,453.0,804.0,984.0,1043.0,1026.0,926.0,926.0,1000.0,1000.0
2018-02-10Missouri,70615.0,40615.0,22489.0,10636.0,4618.0,2906.0,2106.0,1400.0,1300.0,1300.0,1100.0,1507.0,1396.0,1546.0,1122.0,1264.0,1253.0,1053.0,953.0,1027.0,1000.0,1000,6965.0,5075.0,3864.0,2999.0,2845.0,2507.0,1731.0,1322.0,1433.0,1333.0,1227.0,9218.0,4354.0,1851.0,1114.0,963.0,1024.0,1008.0,1000.0,1000.0,1000,1000,11165.0,5217.0,1960.0,1104.0,1063.0,1124.0,1108.0,1100.0,1100.0,1000.0,1000,12922.0,5132.0,1949.0,1497.0,1063.0,1224.0,1208.0,1100.0,1100.0,1100.0,1000,1597.0,5895.0,2909.0,1056.0,660.0,930.0,1030.0,817.0,1000.0,1000.0,1000.0,4227.0,5174.0,3428.0,3537.0,3791.0,3403.0,2223.0,2878.0,1941.0,1706.0,1439.0,1999.0,2792.0,1949.0,1174.0,932.0,832.0,1006.0,1000.0,1000.0,1000.0,1000,2506.0,1209.0,453.0,804.0,984.0,1043.0,1026.0,926.0,926.0,1000.0,1000.0
2018-02-10Missouri_St,70715.0,40715.0,22589.0,10736.0,4718.0,2906.0,2106.0,1400.0,1300.0,1300.0,1100.0,1607.0,1396.0,1546.0,1122.0,1264.0,1253.0,1053.0,953.0,1027.0,1000.0,1000,7065.0,5175.0,3964.0,3099.0,2845.0,2507.0,1731.0,1322.0,1433.0,1333.0,1227.0,9318.0,4454.0,1851.0,1114.0,963.0,1024.0,1008.0,1000.0,1000.0,1000,1000,11265.0,5317.0,1960.0,1104.0,1063.0,1124.0,1108.0,1100.0,1100.0,1000.0,1000,13022.0,5232.0,2049.0,1497.0,1063.0,1224.0,1208.0,1100.0,1100.0,1100.0,1000,1597.0,5895.0,2909.0,1056.0,660.0,930.0,1030.0,817.0,1000.0,1000.0,1000.0,4227.0,5174.0,3428.0,3537.0,3791.0,3403.0,2223.0,2878.0,1941.0,1706.0,1439.0,2099.0,2892.0,1949.0,1174.0,932.0,832.0,1006.0,1000.0,1000.0,1000.0,1000,2506.0,1209.0,453.0,804.0,984.0,1043.0,1026.0,926.0,926.0,1000.0,1000.0
2018-02-10Montana,70715.0,40715.0,22589.0,10736.0,4718.0,2906.0,2106.0,1400.0,1300.0,1300.0,1100.0,1607.0,1396.0,1546.0,1122.0,1264.0,1253.0,1053.0,953.0,1027.0,1000.0,1000,6955.0,5065.0,3964.0,3099.0,2845.0,2507.0,1731.0,1322.0,1433.0,1333.0,1227.0,9318.0,4454.0,1851.0,1114.0,963.0,1024.0,1008.0,1000.0,1000.0,1000,1000,11265.0,5317.0,1960.0,1104.0,1063.0,1124.0,1108.0,1100.0,1100.0,1000.0,1000,13022.0,5232.0,2049.0,1497.0,1063.0,1224.0,1208.0,1100.0,1100.0,1100.0,1000,1597.0,5895.0,2909.0,1056.0,660.0,930.0,1030.0,817.0,1000.0,1000.0,1000.0,4327.0,5274.0,3528.0,3537.0,3791.0,3403.0,2223.0,2878.0,1941.0,1706.0,1439.0,2099.0,2892.0,1949.0,1174.0,932.0,832.0,1006.0,1000.0,1000.0,1000.0,1000,2506.0,1209.0,453.0,804.0,984.0,1043.0,1026.0,926.0,926.0,1000.0,1000.0
2018-02-10Murray_St,70715.0,40715.0,22589.0,10736.0,4718.0,2906.0,2106.0,1400.0,1300.0,1300.0,1100.0,1607.0,1396.0,1546.0,1122.0,1264.0,1253.0,1053.0,953.0,1027.0,1000.0,1000,6955.0,5065.0,3964.0,3099.0,2845.0,2507.0,1731.0,1322.0,1433.0,1333.0,1227.0,9318.0,4454.0,1851.0,1114.0,963.0,1024.0,1008.0,1000.0,1000.0,1000,1000,11265.0,5317.0,1960.0,1104.0,1063.0,1124.0,1108.0,1100.0,1100.0,1000.0,1000,13022.0,5232.0,2049.0,1497.0,1063.0,1224.0,1208.0,1100.0,1100.0,1100.0,1000,1697.0,5995.0,2909.0,1056.0,660.0,930.0,1030.0,817.0,1000.0,1000.0,1000.0,4217.0,5274.0,3528.0,3537.0,3791.0,3403.0,2223.0,2878.0,1941.0,1706.0,1439.0,2099.0,2892.0,1949.0,1174.0,932.0,832.0,1006.0,1000.0,1000.0,1000.0,1000,2606.0,1209.0,453.0,804.0,984.0,1043.0,1026.0,926.0,926.0,1000.0,1000.0
2018-02-10N_Carolina,70815.0,40715.0,22589.0,10736.0,4718.0,2906.0,2106.0,1400.0,1300.0,1300.0,1100.0,1607.0,1396.0,1546.0,1122.0,1264.0,1253.0,1053.0,953.0,1027.0,1000.0,1000,6955.0,5065.0,3964.0,3099.0,2845.0,2507.0,1731.0,1322.0,1433.0,1333.0,1227.0,9318.0,4454.0,1851.0,1114.0,963.0,1024.0,1008.0,1000.0,1000.0,1000,1000,11265.0,5317.0,1960.0,1104.0,1063.0,1124.0,1108.0,1100.0,1100.0,1000.0,1000,13022.0,5232.0,2049.0,1497.0,1063.0,1224.0,1208.0,1100.0,1100.0,1100.0,1000,1697.0,5995.0,2909.0,1056.0,660.0,930.0,1030.0,817.0,1000.0,1000.0,1000.0,4217.0,5274.0,3528.0,3537.0,3791.0,3403.0,2223.0,2878.0,1941.0,1706.0,1439.0,2099.0,2892.0,1949.0,1174.0,932.0,832.0,1006.0,1000.0,1000.0,1000.0,1000,2606.0,1209.0,453.0,804.0,984.0,1043.0,1026.0,926.0,926.0,1000.0,1000.0
2018-02-10N_Dakota_St,70915.0,40715.0,22589.0,10736.0,4718.0,2906.0,2106.0,1400.0,1300.0,1300.0,1100.0,1607.0,1396.0,1546.0,1122.0,1264.0,1253.0,1053.0,953.0,1027.0,1000.0,1000,7055.0,5165.0,3964.0,3099.0,2845.0,2507.0,1731.0,1322.0,1433.0,1333.0,1227.0,9318.0,4454.0,1851.0,1114.0,963.0,1024.0,1008.0,1000.0,1000.0,1000,1000,11265.0,5317.0,1960.0,1104.0,1063.0,1124.0,1108.0,1100.0,1100.0,1000.0,1000,13022.0,5232.0,2049.0,1497.0,1063.0,1224.0,1208.0,1100.0,1100.0,1100.0,1000,1797.0,5995.0,2909.0,1056.0,660.0,930.0,1030.0,817.0,1000.0,1000.0,1000.0,4217.0,5274.0,3528.0,3537.0,3791.0,3403.0,2223.0,2878.0,1941.0,1706.0,1439.0,2099.0,2892.0,1949.0,1174.0,932.0,832.0,1006.0,1000.0,1000.0,1000.0,1000,2606.0,1209.0,453.0,804.0,984.0,1043.0,1026.0,926.0,926.0,1000.0,1000.0
2018-02-10N_Kentucky,71015.0,40815.0,22589.0,10736.0,4718.0,2906.0,2106.0,1400.0,1300.0,1300.0,1100.0,1607.0,1396.0,1546.0,1122.0,1264.0,1253.0,1053.0,953.0,1027.0,1000.0,1000,7055.0,5165.0,3964.0,3099.0,2845.0,2507.0,1731.0,1322.0,1433.0,1333.0,1227.0,9318.0,4454.0,1851.0,1114.0,963.0,1024.0,1008.0,1000.0,1000.0,1000,1000,11265.0,5317.0,1960.0,1104.0,1063.0,1124.0,1108.0,1100.0,1100.0,1000.0,1000,13022.0,5232.0,2049.0,1497.0,1063.0,1224.0,1208.0,1100.0,1100.0,1100.0,1000,1797.0,5995.0,2909.0,1056.0,660.0,930.0,1030.0,817.0,1000.0,1000.0,1000.0,4217.0,5274.0,3528.0,3537.0,3791.0,3403.0,2223.0,2878.0,1941.0,1706.0,1439.0,2099.0,2892.0,1949.0,1174.0,932.0,832.0,1006.0,1000.0,1000.0,1000.0,1000,2606.0,1209.0,453.0,804.0,984.0,1043.0,1026.0,926.0,926.0,1000.0,1000.0
2018-02-10NC-Grnsboro,71015.0,40815.0,22589.0,10736.0,4718.0,2906.0,2106.0,1400.0,1300.0,1300.0,1100.0,1607.0,1396.0,1546.0,1122.0,1264.0,1253.0,1053.0,953.0,1027.0,1000.0,1000,7055.0,5165.0,3964.0,3099.0,2845.0,2507.0,1731.0,1322.0,1433.0,1333.0,1227.0,9318.0,4454.0,1851.0,1114.0,963.0,1024.0,1008.0,1000.0,1000.0,1000,1000,11265.0,5317.0,1960.0,1104.0,1063.0,1124.0,1108.0,1100.0,1100.0,1000.0,1000,13022.0,5232.0,2049.0,1497.0,1063.0,1224.0,1208.0,1100.0,1100.0,1100.0,1000,1897.0,6095.0,3009.0,1056.0,660.0,930.0,1030.0,817.0,1000.0,1000.0,1000.0,4217.0,5274.0,3528.0,3537.0,3791.0,3403.0,2223.0,2878.0,1941.0,1706.0,1439.0,2199.0,2892.0,1949.0,1174.0,932.0,832.0,1006.0,1000.0,1000.0,1000.0,1000,2606.0,1209.0,453.0,804.0,984.0,1043.0,1026.0,926.0,926.0,1000.0,1000.0
2018-02-10Nebraska,71015.0,40815.0,22589.0,10736.0,4718.0,2906.0,2106.0,1400.0,1300.0,1300.0,1100.0,1607.0,1396.0,1546.0,1122.0,1264.0,1253.0,1053.0,953.0,1027.0,1000.0,1000,7155.0,5265.0,3964.0,3099.0,2845.0,2507.0,1731.0,1322.0,1433.0,1333.0,1227.0,9318.0,4454.0,1851.0,1114.0,963.0,1024.0,1008.0,1000.0,1000.0,1000,1000,11265.0,5317.0,1960.0,1104.0,1063.0,1124.0,1108.0,1100.0,1100.0,1000.0,1000,13022.0,5232.0,2049.0,1497.0,1063.0,1224.0,1208.0,1100.0,1100.0,1100.0,1000,1788.0,5986.0,3009.0,1056.0,660.0,930.0,1030.0,817.0,1000.0,1000.0,1000.0,4108.0,5165.0,3419.0,3428.0,3682.0,3403.0,2223.0,2878.0,1941.0,1706.0,1439.0,2199.0,2892.0,1949.0,1174.0,932.0,832.0,1006.0,1000.0,1000.0,1000.0,1000,2606.0,1209.0,453.0,804.0,984.0,1043.0,1026.0,926.0,926.0,1000.0,1000.0
2018-02-10Nevada,71015.0,40815.0,22589.0,10736.0,4718.0,2906.0,2106.0,1400.0,1300.0,1300.0,1100.0,1607.0,1396.0,1546.0,1122.0,1264.0,1253.0,1053.0,953.0,1027.0,1000.0,1000,7255.0,5265.0,3964.0,3099.0,2845.0,2507.0,1731.0,1322.0,1433.0,1333.0,1227.0,9418.0,4454.0,1851.0,1114.0,963.0,1024.0,1008.0,1000.0,1000.0,1000,1000,11365.0,5317.0,1960.0,1104.0,1063.0,1124.0,1108.0,1100.0,1100.0,1000.0,1000,13022.0,5232.0,2049.0,1497.0,1063.0,1224.0,1208.0,1100.0,1100.0,1100.0,1000,1788.0,5986.0,3009.0,1056.0,660.0,930.0,1030.0,817.0,1000.0,1000.0,1000.0,4208.0,5265.0,3519.0,3528.0,3782.0,3503.0,2223.0,2878.0,1941.0,1706.0,1439.0,2199.0,2892.0,1949.0,1174.0,932.0,832.0,1006.0,1000.0,1000.0,1000.0,1000,2606.0,1209.0,453.0,804.0,984.0,1043.0,1026.0,926.0,926.0,1000.0,1000.0
2018-02-10New_Mexico,71015.0,40815.0,22589.0,10736.0,4718.0,2906.0,2106.0,1400.0,1300.0,1300.0,1100.0,1607.0,1396.0,1546.0,1122.0,1264.0,1253.0,1053.0,953.0,1027.0,1000.0,1000,7145.0,5155.0,3854.0,3099.0,2845.0,2507.0,1731.0,1322.0,1433.0,1333.0,1227.0,9418.0,4454.0,1851.0,1114.0,963.0,1024.0,1008.0,1000.0,1000.0,1000,1000,11365.0,5317.0,1960.0,1104.0,1063.0,1124.0,1108.0,1100.0,1100.0,1000.0,1000,13022.0,5232.0,2049.0,1497.0,1063.0,1224.0,1208.0,1100.0,1100.0,1100.0,1000,1678.0,5986.0,3009.0,1056.0,660.0,930.0,1030.0,817.0,1000.0,1000.0,1000.0,4308.0,5365.0,3519.0,3528.0,3782.0,3503.0,2223.0,2878.0,1941.0,1706.0,1439.0,2199.0,2892.0,1949.0,1174.0,932.0,832.0,1006.0,1000.0,1000.0,1000.0,1000,2496.0,1209.0,453.0,804.0,984.0,1043.0,1026.0,926.0,926.0,1000.0,1000.0
2018-02-10Niagara,71015.0,40815.0,22589.0,10736.0,4718.0,2906.0,2106.0,1400.0,1300.0,1300.0,1100.0,1607.0,1396.0,1546.0,1122.0,1264.0,1253.0,1053.0,953.0,1027.0,1000.0,1000,7145.0,5155.0,3854.0,3099.0,2845.0,2507.0,1731.0,1322.0,1433.0,1333.0,1227.0,9418.0,4454.0,1851.0,1114.0,963.0,1024.0,1008.0,1000.0,1000.0,1000,1000,11365.0,5317.0,1960.0,1104.0,1063.0,1124.0,1108.0,1100.0,1100.0,1000.0,1000,13022.0,5232.0,2049.0,1497.0,1063.0,1224.0,1208.0,1100.0,1100.0,1100.0,1000,1568.0,5986.0,3009.0,1056.0,660.0,930.0,1030.0,817.0,1000.0,1000.0,1000.0,4308.0,5365.0,3519.0,3528.0,3782.0,3503.0,2223.0,2878.0,1941.0,1706.0,1439.0,2199.0,2892.0,1949.0,1174.0,932.0,832.0,1006.0,1000.0,1000.0,1000.0,1000,2496.0,1209.0,453.0,804.0,984.0,1043.0,1026.0,926.0,926.0,1000.0,1000.0
2018-02-10Notre_Dame,71015.0,40815.0,22589.0,10736.0,4718.0,2906.0,2106.0,1400.0,1300.0,1300.0,1100.0,1607.0,1396.0,1546.0,1122.0,1264.0,1253.0,1053.0,953.0,1027.0,1000.0,1000,7035.0,5155.0,3854.0,3099.0,2845.0,2507.0,1731.0,1322.0,1433.0,1333.0,1227.0,9308.0,4454.0,1851.0,1114.0,963.0,1024.0,1008.0,1000.0,1000.0,1000,1000,11255.0,5317.0,1960.0,1104.0,1063.0,1124.0,1108.0,1100.0,1100.0,1000.0,1000,12912.0,5232.0,2049.0,1497.0,1063.0,1224.0,1208.0,1100.0,1100.0,1100.0,1000,1568.0,5986.0,3009.0,1056.0,660.0,930.0,1030.0,817.0,1000.0,1000.0,1000.0,4198.0,5255.0,3409.0,3418.0,3672.0,3393.0,2113.0,2878.0,1941.0,1706.0,1439.0,2199.0,2892.0,1949.0,1174.0,932.0,832.0,1006.0,1000.0,1000.0,1000.0,1000,2496.0,1209.0,453.0,804.0,984.0,1043.0,1026.0,926.0,926.0,1000.0,1000.0
2018-02-10Ohio_State,71115.0,40815.0,22589.0,10736.0,4718.0,2906.0,2106.0,1400.0,1300.0,1300.0,1100.0,1607.0,1396.0,1546.0,1122.0,1264.0,1253.0,1053.0,953.0,1027.0,1000.0,1000,7135.0,5255.0,3954.0,3099.0,2845.0,2507.0,1731.0,1322.0,1433.0,1333.0,1227.0,9408.0,4454.0,1851.0,1114.0,963.0,1024.0,1008.0,1000.0,1000.0,1000,1000,11355.0,5317.0,1960.0,1104.0,1063.0,1124.0,1108.0,1100.0,1100.0,1000.0,1000,13012.0,5232.0,2049.0,1497.0,1063.0,1224.0,1208.0,1100.0,1100.0,1100.0,1000,1668.0,6086.0,3009.0,1056.0,660.0,930.0,1030.0,817.0,1000.0,1000.0,1000.0,4198.0,5255.0,3409.0,3418.0,3672.0,3393.0,2113.0,2878.0,1941.0,1706.0,1439.0,2299.0,2892.0,1949.0,1174.0,932.0,832.0,1006.0,1000.0,1000.0,1000.0,1000,2596.0,1309.0,453.0,804.0,984.0,1043.0,1026.0,926.0,926.0,1000.0,1000.0
2018-02-10Oklahoma,71215.0,40915.0,22689.0,10736.0,4718.0,2906.0,2106.0,1400.0,1300.0,1300.0,1100.0,1607.0,1396.0,1546.0,1122.0,1264.0,1253.0,1053.0,953.0,1027.0,1000.0,1000,7235.0,5255.0,3954.0,3099.0,2845.0,2507.0,1731.0,1322.0,1433.0,1333.0,1227.0,9408.0,4454.0,1851.0,1114.0,963.0,1024.0,1008.0,1000.0,1000.0,1000,1000,11355.0,5317.0,1960.0,1104.0,1063.0,1124.0,1108.0,1100.0,1100.0,1000.0,1000,13012.0,5232.0,2049.0,1497.0,1063.0,1224.0,1208.0,1100.0,1100.0,1100.0,1000,1668.0,6086.0,3009.0,1056.0,660.0,930.0,1030.0,817.0,1000.0,1000.0,1000.0,4298.0,5255.0,3409.0,3418.0,3672.0,3393.0,2113.0,2878.0,1941.0,1706.0,1439.0,2299.0,2892.0,1949.0,1174.0,932.0,832.0,1006.0,1000.0,1000.0,1000.0,1000,2596.0,1309.0,453.0,804.0,984.0,1043.0,1026.0,926.0,926.0,1000.0,1000.0
2018-02-10Old_Dominion,71215.0,40915.0,22689.0,10736.0,4718.0,2906.0,2106.0,1400.0,1300.0,1300.0,1100.0,1607.0,1396.0,1546.0,1122.0,1264.0,1253.0,1053.0,953.0,1027.0,1000.0,1000,7125.0,5145.0,3844.0,3099.0,2845.0,2507.0,1731.0,1322.0,1433.0,1333.0,1227.0,9408.0,4454.0,1851.0,1114.0,963.0,1024.0,1008.0,1000.0,1000.0,1000,1000,11355.0,5317.0,1960.0,1104.0,1063.0,1124.0,1108.0,1100.0,1100.0,1000.0,1000,13012.0,5232.0,2049.0,1497.0,1063.0,1224.0,1208.0,1100.0,1100.0,1100.0,1000,1768.0,6086.0,3009.0,1056.0,660.0,930.0,1030.0,817.0,1000.0,1000.0,1000.0,4398.0,5355.0,3409.0,3418.0,3672.0,3393.0,2113.0,2878.0,1941.0,1706.0,1439.0,2299.0,2892.0,1949.0,1174.0,932.0,832.0,1006.0,1000.0,1000.0,1000.0,1000,2596.0,1309.0,453.0,804.0,984.0,1043.0,1026.0,926.0,926.0,1000.0,1000.0
2018-02-10Oregon_St,71215.0,40915.0,22689.0,10736.0,4718.0,2906.0,2106.0,1400.0,1300.0,1300.0,1100.0,1607.0,1396.0,1546.0,1122.0,1264.0,1253.0,1053.0,953.0,1027.0,1000.0,1000,7125.0,5145.0,3844.0,3099.0,2845.0,2507.0,1731.0,1322.0,1433.0,1333.0,1227.0,9408.0,4454.0,1851.0,1114.0,963.0,1024.0,1008.0,1000.0,1000.0,1000,1000,11355.0,5317.0,1960.0,1104.0,1063.0,1124.0,1108.0,1100.0,1100.0,1000.0,1000,13012.0,5232.0,2049.0,1497.0,1063.0,1224.0,1208.0,1100.0,1100.0,1100.0,1000,1868.0,6086.0,3009.0,1056.0,660.0,930.0,1030.0,817.0,1000.0,1000.0,1000.0,4498.0,5455.0,3409.0,3418.0,3672.0,3393.0,2113.0,2878.0,1941.0,1706.0,1439.0,2299.0,2892.0,1949.0,1174.0,932.0,832.0,1006.0,1000.0,1000.0,1000.0,1000,2596.0,1309.0,453.0,804.0,984.0,1043.0,1026.0,926.0,926.0,1000.0,1000.0
2018-02-10Pacific,71215.0,40915.0,22689.0,10736.0,4718.0,2906.0,2106.0,1400.0,1300.0,1300.0,1100.0,1607.0,1396.0,1546.0,1122.0,1264.0,1253.0,1053.0,953.0,1027.0,1000.0,1000,7125.0,5145.0,3844.0,3099.0,2845.0,2507.0,1731.0,1322.0,1433.0,1333.0,1227.0,9408.0,4454.0,1851.0,1114.0,963.0,1024.0,1008.0,1000.0,1000.0,1000,1000,11355.0,5317.0,1960.0,1104.0,1063.0,1124.0,1108.0,1100.0,1100.0,1000.0,1000,13012.0,5232.0,2049.0,1497.0,1063.0,1224.0,1208.0,1100.0,1100.0,1100.0,1000,1767.0,6086.0,3009.0,1056.0,660.0,930.0,1030.0,817.0,1000.0,1000.0,1000.0,4397.0,5455.0,3409.0,3418.0,3672.0,3393.0,2113.0,2878.0,1941.0,1706.0,1439.0,2198.0,2892.0,1949.0,1174.0,932.0,832.0,1006.0,1000.0,1000.0,1000.0,1000,2596.0,1309.0,453.0,804.0,984.0,1043.0,1026.0,926.0,926.0,1000.0,1000.0
2018-02-10Portland_St,71215.0,40915.0,22689.0,10736.0,4718.0,2906.0,2106.0,1400.0,1300.0,1300.0,1100.0,1607.0,1396.0,1546.0,1122.0,1264.0,1253.0,1053.0,953.0,1027.0,1000.0,1000,7015.0,5035.0,3844.0,3099.0,2845.0,2507.0,1731.0,1322.0,1433.0,1333.0,1227.0,9408.0,4454.0,1851.0,1114.0,963.0,1024.0,1008.0,1000.0,1000.0,1000,1000,11355.0,5317.0,1960.0,1104.0,1063.0,1124.0,1108.0,1100.0,1100.0,1000.0,1000,13012.0,5232.0,2049.0,1497.0,1063.0,1224.0,1208.0,1100.0,1100.0,1100.0,1000,1767.0,6086.0,3009.0,1056.0,660.0,930.0,1030.0,817.0,1000.0,1000.0,1000.0,4397.0,5455.0,3409.0,3418.0,3672.0,3393.0,2113.0,2878.0,1941.0,1706.0,1439.0,2198.0,2892.0,1949.0,1174.0,932.0,832.0,1006.0,1000.0,1000.0,1000.0,1000,2596.0,1309.0,453.0,804.0,984.0,1043.0,1026.0,926.0,926.0,1000.0,1000.0
2018-02-10Princeton,71315.0,41015.0,22789.0,10736.0,4718.0,2906.0,2106.0,1400.0,1300.0,1300.0,1100.0,1607.0,1396.0,1546.0,1122.0,1264.0,1253.0,1053.0,953.0,1027.0,1000.0,1000,7115.0,5035.0,3844.0,3099.0,2845.0,2507.0,1731.0,1322.0,1433.0,1333.0,1227.0,9408.0,4454.0,1851.0,1114.0,963.0,1024.0,1008.0,1000.0,1000.0,1000,1000,11355.0,5317.0,1960.0,1104.0,1063.0,1124.0,1108.0,1100.0,1100.0,1000.0,1000,13012.0,5232.0,2049.0,1497.0,1063.0,1224.0,1208.0,1100.0,1100.0,1100.0,1000,1867.0,6186.0,3009.0,1056.0,660.0,930.0,1030.0,817.0,1000.0,1000.0,1000.0,4289.0,5347.0,3301.0,3310.0,3564.0,3393.0,2113.0,2878.0,1941.0,1706.0,1439.0,2198.0,2892.0,1949.0,1174.0,932.0,832.0,1006.0,1000.0,1000.0,1000.0,1000,2696.0,1309.0,453.0,804.0,984.0,1043.0,1026.0,926.0,926.0,1000.0,1000.0
